,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental Count,Temp_Cat
996,2018-01-11,12,-8.6,40,2.6,0.0,0.0,Winter,False,1,95,Freezing
997,2018-01-11,13,-8.6,41,3.4,0.0,0.0,Winter,False,1,183,Freezing
998,2018-01-11,14,-7.4,38,3.3,0.0,0.0,Winter,False,1,274,Freezing
999,2018-01-11,15,-8.3,42,3.8,0.0,0.0,Winter,False,1,247,Freezing
1000,2018-01-11,16,-8.2,39,2.8,0.0,0.0,Winter,False,1,216,Freezing
1001,2018-01-11,17,-9.3,43,2.8,0.0,0.0,Winter,False,1,144,Freezing
1002,2018-01-11,18,-10.4,43,2.3,0.0,0.0,Winter,False,1,354,Freezing
1003,2018-01-11,19,-10.9,44,3.0,0.0,0.0,Winter,False,1,246,Freezing
1004,2018-01-11,20,-11.6,49,1.8,0.0,0.0,Winter,False,1,135,Freezing
1005,2018-01-11,21,-12.4,51,2.2,0.0,0.0,Winter,False,1,285,Freezing
1006,2018-01-11,22,-12.9,52,2.8,0.0,0.0,Winter,False,1,98,Freezing
1007,2018-01-11,23,,51,1.5,0.0,0.0,Winter,False,1,104,
1008,2018-01-12,0,-13.6,49,1.6,0.0,0.0,Winter,False,1,103,Freezing
1009,2018-01-12,1,-13.7,47,3.0,0.0,0.0,Winter,False,1,137,Freezing
1010,2018-01-12,2,-13.8,43,2.6,0.0,0.0,Winter,False,1,129,Freezing
1011,2018-01-12,3,-14.1,45,1.8,0.0,0.0,Winter,False,1,37,Freezing
1012,2018-01-12,4,-14.3,45,2.0,0.0,0.0,Winter,False,1,57,Freezing
1013,2018-01-12,5,-14.6,45,1.1,0.0,0.0,Winter,False,1,10,Freezing
1014,2018-01-12,6,-14.9,45,2.3,0.0,0.0,Winter,False,1,61,Freezing
1015,2018-01-12,7,-15.1,45,0.9,0.0,0.0,Winter,False,1,321,Freezing
1016,2018-01-12,8,-15.1,44,1.2,0.0,0.0,Winter,False,1,322,Freezing
1017,2018-01-12,9,-14.9,40,1.2,0.0,0.0,Winter,False,1,198,Freezing
1018,2018-01-12,10,-13.0,37,2.2,0.0,0.0,Winter,False,1,43,Freezing
1019,2018-01-12,11,-11.2,31,2.4,0.0,0.0,Winter,False,1,231,Freezing
1020,2018-01-12,12,-9.6,27,2.0,0.0,0.0,Winter,False,1,283,Freezing
1021,2018-01-12,13,-8.2,29,2.0,0.0,0.0,Winter,False,1,65,Freezing
1022,2018-01-12,14,-7.2,28,2.3,0.0,0.0,Winter,False,1,229,Freezing
1023,2018-01-12,15,-6.5,26,2.4,0.0,0.0,Winter,False,1,288,Freezing
1024,2018-01-12,16,-5.8,21,1.1,0.0,0.0,Winter,False,1,150,Freezing
1025,2018-01-12,17,-6.5,22,1.5,0.0,0.0,Winter,False,1,281,Freezing
1026,2018-01-12,18,-7.5,28,2.0,0.0,0.0,Winter,False,1,371,Freezing
1027,2018-01-12,19,-8.2,32,1.1,0.0,0.0,Winter,False,1,17,Freezing
1028,2018-01-12,20,-7.9,31,1.4,0.0,0.0,Winter,False,1,223,Freezing
1029,2018-01-12,21,-7.4,33,1.4,0.0,0.0,Winter,False,1,205,Freezing
1030,2018-01-12,22,-6.9,39,1.6,0.0,0.0,Winter,False,1,162,Freezing
1031,2018-01-12,23,-6.7,36,1.3,0.0,0.0,Winter,False,1,191,Freezing
1032,2018-01-13,0,-6.6,39,1.6,0.0,0.0,Winter,False,1,93,Freezing
1033,2018-01-13,1,-6.5,45,0.5,0.0,0.0,Winter,False,1,236,Freezing
1034,2018-01-13,2,-6.4,40,0.9,0.0,0.0,Winter,False,1,218,Freezing
1035,2018-01-13,3,-6.5,42,0.7,0.0,0.0,Winter,False,1,47,Freezing
1036,2018-01-13,4,-6.4,46,0.8,0.0,0.0,Winter,False,1,26,Freezing
1037,2018-01-13,5,-6.3,51,0.8,0.0,0.0,Winter,False,1,53,Freezing
1038,2018-01-13,6,-6.4,59,0.6,0.0,0.0,Winter,False,1,42,Freezing
1039,2018-01-13,7,-6.5,68,0.6,0.0,0.0,Winter,False,1,22,Freezing
1040,2018-01-13,8,-6.5,72,0.8,0.0,0.2,Winter,False,1,30,Freezing
1041,2018-01-13,9,-6.3,76,0.6,0.2,0.4,Winter,False,1,50,Freezing
1042,2018-01-13,10,-5.5,72,0.7,0.0,0.6,Winter,False,1,44,Freezing
1043,2018-01-13,11,-4.8,70,1.0,0.0,0.6,Winter,False,1,186,Freezing
1044,2018-01-13,12,-3.7,66,1.1,0.2,0.4,Winter,False,1,165,Freezing
1045,2018-01-13,13,-2.5,62,1.4,0.0,0.0,Winter,False,1,255,Freezing
1046,2018-01-13,14,-1.8,62,0.7,0.0,0.0,Winter,False,1,332,Freezing
1047,2018-01-13,15,-1.5,62,0.9,0.0,0.0,Winter,False,1,149,Freezing
1048,2018-01-13,16,-1.2,63,0.9,0.0,0.0,Winter,False,1,106,Freezing
1049,2018-01-13,17,-1.4,68,1.0,0.0,0.0,Winter,False,1,429,Freezing
1050,2018-01-13,18,-2.6,73,1.0,0.0,0.0,Winter,False,1,381,Freezing
1051,2018-01-13,19,-3.3,76,0.8,0.0,0.0,Winter,False,1,84,Freezing
1052,2018-01-13,20,-3.9,78,1.1,0.0,0.0,Winter,False,1,255,Freezing
1053,2018-01-13,21,-4.1,79,0.7,0.0,0.0,Winter,False,1,62,Freezing
1054,2018-01-13,22,-4.3,81,0.4,0.0,0.0,Winter,False,1,184,Freezing
1055,2018-01-13,23,-4.4,81,0.7,0.0,0.0,Winter,False,1,233,Freezing
1056,2018-01-14,0,-4.4,81,0.7,0.0,0.0,Winter,False,1,226,Freezing
1057,2018-01-14,1,-3.7,79,0.9,0.0,0.0,Winter,False,1,66,Freezing
1058,2018-01-14,2,,78,1.0,0.0,0.0,Winter,False,1,71,
1059,2018-01-14,3,-3.6,78,1.6,0.0,0.0,Winter,False,1,99,Freezing
1060,2018-01-14,4,-4.0,79,1.2,0.0,0.0,Winter,False,1,69,Freezing
1061,2018-01-14,5,-4.2,79,1.2,0.0,0.0,Winter,False,1,44,Freezing
1062,2018-01-14,6,-4.3,79,1.1,0.0,0.0,Winter,False,1,92,Freezing
1063,2018-01-14,7,-4.4,80,1.4,0.0,0.0,Winter,False,1,88,Freezing
1064,2018-01-14,8,-3.8,79,0.8,0.0,0.0,Winter,False,1,35,Freezing
1065,2018-01-14,9,-3.4,77,1.6,0.0,0.0,Winter,False,1,165,Freezing
1066,2018-01-14,10,-2.1,72,1.7,0.0,0.0,Winter,False,1,199,Freezing
1067,2018-01-14,11,-0.5,64,0.7,0.0,0.0,Winter,False,1,258,Freezing
1068,2018-01-14,12,1.2,58,0.8,0.0,0.0,Winter,False,1,336,Chilly
1069,2018-01-14,13,3.0,52,1.4,0.0,0.0,Winter,False,1,239,Chilly
1070,2018-01-14,14,3.7,53,0.6,0.0,0.0,Winter,False,1,362,Chilly
1071,2018-01-14,15,4.6,50,0.9,0.0,0.0,Winter,False,1,489,Chilly
1072,2018-01-14,16,5.3,49,1.8,0.0,0.0,Winter,False,1,289,Chilly
1073,2018-01-14,17,4.5,51,1.1,0.0,0.0,Winter,False,1,190,Chilly
1074,2018-01-14,18,4.1,53,1.3,0.0,0.0,Winter,False,1,273,Chilly
1075,2018-01-14,19,3.9,54,1.1,0.0,0.0,Winter,False,1,264,Chilly
1076,2018-01-14,20,3.5,55,1.0,0.0,0.0,Winter,False,1,145,Chilly
1077,2018-01-14,21,3.1,58,0.4,0.0,0.0,Winter,False,1,187,Chilly
1078,2018-01-14,22,2.8,60,0.6,0.0,0.0,Winter,False,1,199,Chilly
1079,2018-01-14,23,2.7,60,0.6,0.0,0.0,Winter,False,1,66,Chilly
1080,2018-01-15,0,3.0,60,0.5,0.0,0.0,Winter,False,1,179,Chilly
1081,2018-01-15,1,3.0,62,0.9,0.0,0.0,Winter,False,1,199,Chilly
1082,2018-01-15,2,3.6,65,0.9,0.0,0.0,Winter,False,1,39,Chilly
1083,2018-01-15,3,4.4,70,1.7,0.0,0.0,Winter,False,1,42,Chilly
1084,2018-01-15,4,4.9,73,1.8,0.0,0.0,Winter,False,1,61,Chilly
1085,2018-01-15,5,5.0,76,1.9,0.0,0.0,Winter,False,1,39,Chilly
1086,2018-01-15,6,4.9,83,3.0,0.0,0.0,Winter,False,1,58,Chilly
1087,2018-01-15,7,4.4,87,1.0,0.0,0.0,Winter,False,1,206,Chilly
1088,2018-01-15,8,4.1,85,1.1,0.0,0.0,Winter,False,1,402,Chilly
1089,2018-01-15,9,3.9,86,1.7,0.2,0.0,Winter,False,1,260,Chilly
1090,2018-01-15,10,4.2,82,2.2,0.0,0.0,Winter,False,1,121,Chilly
1091,2018-01-15,11,4.7,75,2.3,0.0,0.0,Winter,False,1,218,Chilly
1092,2018-01-15,12,6.2,64,1.9,0.0,0.0,Winter,False,1,250,Chilly
1093,2018-01-15,13,6.1,61,2.3,0.0,0.0,Winter,False,1,134,Chilly
1094,2018-01-15,14,7.1,52,2.1,0.0,0.0,Winter,False,1,443,Chilly
1095,2018-01-15,15,7.4,38,1.7,0.0,0.0,Winter,False,1,486,Chilly
1096,2018-01-15,16,7.5,37,0.9,0.0,0.0,Winter,False,1,219,Chilly
1097,2018-01-15,17,6.5,40,0.8,0.0,0.0,Winter,False,1,649,Chilly
1098,2018-01-15,18,5.2,44,1.3,0.0,0.0,Winter,False,1,854,Chilly
1099,2018-01-15,19,4.4,53,1.2,0.0,0.0,Winter,False,1,183,Chilly
1100,2018-01-15,20,3.7,58,1.3,0.0,0.0,Winter,False,1,324,Chilly
1101,2018-01-15,21,3.4,59,0.8,0.0,0.0,Winter,False,1,448,Chilly
1102,2018-01-15,22,3.0,61,1.6,0.0,0.0,Winter,False,1,559,Chilly
1103,2018-01-15,23,2.4,63,0.6,0.0,0.0,Winter,False,1,289,Chilly
1104,2018-01-16,0,1.8,67,1.2,0.0,0.0,Winter,False,1,310,Chilly
1105,2018-01-16,1,1.2,64,0.7,0.0,0.0,Winter,False,1,211,Chilly
1106,2018-01-16,2,0.5,72,0.7,0.0,0.0,Winter,False,1,233,Chilly
1107,2018-01-16,3,0.3,70,0.6,0.0,0.0,Winter,False,1,145,Chilly
1108,2018-01-16,4,0.8,65,0.7,0.0,0.0,Winter,False,1,52,Chilly
1109,2018-01-16,5,1.1,64,0.5,0.0,0.0,Winter,False,1,90,Chilly
1110,2018-01-16,6,1.2,69,0.6,0.0,0.0,Winter,False,1,166,Chilly
1111,2018-01-16,7,1.1,69,0.6,0.0,0.0,Winter,False,1,451,Chilly
1112,2018-01-16,8,1.2,68,0.6,0.0,0.0,Winter,False,1,526,Chilly
1113,2018-01-16,9,1.9,65,0.8,0.0,0.0,Winter,False,1,460,Chilly
1114,2018-01-16,10,2.7,60,0.5,0.0,0.0,Winter,False,1,222,Chilly
1115,2018-01-16,11,3.9,57,0.8,0.0,0.0,Winter,False,1,146,Chilly
1116,2018-01-16,12,5.2,52,1.2,0.0,0.0,Winter,False,1,435,Chilly
1117,2018-01-16,13,5.8,47,0.8,0.0,0.0,Winter,False,1,53,Chilly
1118,2018-01-16,14,6.5,43,0.8,0.0,0.0,Winter,False,1,296,Chilly
1119,2018-01-16,15,6.3,40,0.3,0.0,0.0,Winter,False,1,264,Chilly
1120,2018-01-16,16,5.8,50,0.9,0.0,0.0,Winter,False,1,254,Chilly
1121,2018-01-16,17,5.2,58,0.8,0.0,0.0,Winter,False,1,465,Chilly
1122,2018-01-16,18,4.9,59,1.4,0.0,0.0,Winter,False,1,265,Chilly
1123,2018-01-16,19,4.6,57,1.0,0.0,0.0,Winter,False,1,240,Chilly
1124,2018-01-16,20,4.5,58,0.8,0.0,0.0,Winter,False,1,187,Chilly
1125,2018-01-16,21,4.3,56,0.7,0.0,0.0,Winter,False,1,386,Chilly
1126,2018-01-16,22,4.0,57,0.3,0.0,0.0,Winter,False,1,287,Chilly
1127,2018-01-16,23,3.9,60,0.9,0.0,0.0,Winter,False,1,272,Chilly
1128,2018-01-17,0,3.5,62,0.4,0.0,0.0,Winter,False,1,177,Chilly
1129,2018-01-17,1,3.3,64,0.4,0.0,0.0,Winter,False,1,164,Chilly
1130,2018-01-17,2,3.1,65,0.8,0.0,0.0,Winter,False,1,168,Chilly
1131,2018-01-17,3,3.0,67,0.8,0.0,0.0,Winter,False,1,114,Chilly
1132,2018-01-17,4,3.0,68,0.5,0.0,0.0,Winter,False,1,54,Chilly
1133,2018-01-17,5,2.9,66,0.8,0.0,0.0,Winter,False,1,109,Chilly
1134,2018-01-17,6,2.7,71,1.1,0.0,0.0,Winter,False,1,124,Chilly
1135,2018-01-17,7,2.5,71,0.9,0.0,0.0,Winter,False,1,415,Chilly
1136,2018-01-17,8,2.6,70,0.6,0.0,0.0,Winter,False,1,620,Chilly
1137,2018-01-17,9,3.0,66,0.7,0.0,0.0,Winter,False,1,249,Chilly
1138,2018-01-17,10,4.3,58,0.5,0.0,0.0,Winter,False,1,178,Chilly
1139,2018-01-17,11,6.0,51,1.0,0.0,0.0,Winter,False,1,274,Chilly
1140,2018-01-17,12,8.1,51,1.4,0.0,0.0,Winter,False,1,83,Chilly
1141,2018-01-17,13,8.0,54,1.8,0.0,0.0,Winter,False,1,523,Chilly
1142,2018-01-17,14,7.7,54,2.6,0.0,0.0,Winter,False,1,231,Chilly
1143,2018-01-17,15,8.5,49,1.3,0.0,0.0,Winter,False,1,391,Chilly
1144,2018-01-17,16,8.3,54,1.2,0.0,0.0,Winter,False,1,52,Chilly
1145,2018-01-17,17,,57,3.3,0.0,0.0,Winter,False,1,279,
1146,2018-01-17,18,5.2,62,2.9,0.0,0.0,Winter,False,1,190,Chilly
1147,2018-01-17,19,4.2,68,2.4,0.0,0.0,Winter,False,1,110,Chilly
1148,2018-01-17,20,3.5,72,1.7,0.0,0.0,Winter,False,1,55,Chilly
1149,2018-01-17,21,3.1,74,1.1,0.0,0.0,Winter,False,1,466,Chilly
1150,2018-01-17,22,2.8,74,0.5,0.0,0.0,Winter,False,1,238,Chilly
1151,2018-01-17,23,2.7,74,0.8,0.0,0.0,Winter,False,1,348,Chilly
1152,2018-01-18,0,2.7,73,1.0,0.0,0.0,Winter,False,1,197,Chilly
1153,2018-01-18,1,3.2,72,1.9,0.0,0.0,Winter,False,1,82,Chilly
1154,2018-01-18,2,3.3,73,1.2,0.0,0.0,Winter,False,1,189,Chilly
1155,2018-01-18,3,3.6,74,1.7,0.0,0.0,Winter,False,1,45,Chilly
1156,2018-01-18,4,3.3,80,2.1,0.0,0.0,Winter,False,1,37,Chilly
1157,2018-01-18,5,2.6,82,2.0,0.0,0.0,Winter,False,1,35,Chilly
1158,2018-01-18,6,2.2,82,2.0,0.0,0.0,Winter,False,1,115,Chilly
1159,2018-01-18,7,1.5,86,1.1,0.0,0.0,Winter,False,1,127,Chilly
1160,2018-01-18,8,1.1,86,1.2,0.0,0.0,Winter,False,1,609,Chilly
1161,2018-01-18,9,1.2,84,2.1,0.0,0.0,Winter,False,1,125,Chilly
1162,2018-01-18,10,1.4,81,2.1,0.0,0.0,Winter,False,1,323,Chilly
1163,2018-01-18,11,1.8,75,1.8,0.0,0.0,Winter,False,1,249,Chilly
1164,2018-01-18,12,2.5,72,2.4,0.0,0.0,Winter,False,1,437,Chilly
1165,2018-01-18,13,3.5,54,3.2,0.0,0.0,Winter,False,1,395,Chilly
1166,2018-01-18,14,4.4,42,2.3,0.0,0.0,Winter,False,1,178,Chilly
1167,2018-01-18,15,4.2,36,2.3,0.0,0.0,Winter,False,1,22,Chilly
1168,2018-01-18,16,3.6,42,2.4,0.0,0.0,Winter,False,1,231,Chilly
1169,2018-01-18,17,2.8,46,2.1,0.0,0.0,Winter,False,1,463,Chilly
1170,2018-01-18,18,2.0,39,2.1,0.0,0.0,Winter,False,1,524,Chilly
1171,2018-01-18,19,1.5,41,1.0,0.0,0.0,Winter,False,1,192,Chilly
1172,2018-01-18,20,1.1,44,1.2,0.0,0.0,Winter,False,1,408,Chilly
1173,2018-01-18,21,0.8,45,1.5,0.0,0.0,Winter,False,1,400,Chilly
1174,2018-01-18,22,0.7,45,2.0,0.0,0.0,Winter,False,1,202,Chilly
1175,2018-01-18,23,0.6,47,2.3,0.0,0.0,Winter,False,1,220,Chilly
1176,2018-01-19,0,0.3,45,1.8,0.0,0.0,Winter,False,1,297,Chilly
1177,2018-01-19,1,0.0,43,1.7,0.0,0.0,Winter,False,1,134,Chilly
1178,2018-01-19,2,-0.3,44,1.7,0.0,0.0,Winter,False,1,138,Freezing
1179,2018-01-19,3,-0.6,43,1.7,0.0,0.0,Winter,False,1,86,Freezing
1180,2018-01-19,4,-0.7,45,1.4,0.0,0.0,Winter,False,1,78,Freezing
1181,2018-01-19,5,-1.4,47,1.4,0.0,0.0,Winter,False,1,66,Freezing
1182,2018-01-19,6,-1.8,49,1.4,0.0,0.0,Winter,False,1,218,Freezing
1183,2018-01-19,7,-2.0,49,1.9,0.0,0.0,Winter,False,1,410,Freezing
1184,2018-01-19,8,-2.5,50,1.0,0.0,0.0,Winter,False,1,638,Freezing
1185,2018-01-19,9,-2.1,42,1.3,0.0,0.0,Winter,False,1,465,Freezing
1186,2018-01-19,10,0.0,29,1.3,0.0,0.0,Winter,False,1,363,Chilly
1187,2018-01-19,11,2.2,20,0.6,0.0,0.0,Winter,False,1,176,Chilly
1188,2018-01-19,12,4.3,28,1.5,0.0,0.0,Winter,False,1,115,Chilly
1189,2018-01-19,13,4.7,26,2.6,0.0,0.0,Winter,False,1,519,Chilly
1190,2018-01-19,14,4.7,24,3.6,0.0,0.0,Winter,False,1,260,Chilly
1191,2018-01-19,15,5.4,25,2.4,0.0,0.0,Winter,False,1,375,Chilly
1192,2018-01-19,16,4.9,27,2.8,0.0,0.0,Winter,False,1,317,Chilly
1193,2018-01-19,17,,34,3.1,0.0,0.0,Winter,False,1,811,
1194,2018-01-19,18,2.9,45,1.6,0.0,0.0,Winter,False,1,533,Chilly
1195,2018-01-19,19,2.0,48,1.8,0.0,0.0,Winter,False,1,513,Chilly
1196,2018-01-19,20,1.2,51,0.6,0.0,0.0,Winter,False,1,438,Chilly
1197,2018-01-19,21,0.5,52,0.8,0.0,0.0,Winter,False,1,290,Chilly
1198,2018-01-19,22,0.0,56,0.8,0.0,0.0,Winter,False,1,139,Chilly
1199,2018-01-19,23,-0.5,59,0.9,0.0,0.0,Winter,False,1,236,Freezing
1200,2018-01-20,0,-0.6,60,0.6,0.0,0.0,Winter,False,1,129,Freezing
1201,2018-01-20,1,-0.9,64,0.4,0.0,0.0,Winter,False,1,212,Freezing
1202,2018-01-20,2,-0.9,65,0.6,0.0,0.0,Winter,False,1,333,Freezing
1203,2018-01-20,3,-0.9,65,0.2,0.0,0.0,Winter,False,1,121,Freezing
1204,2018-01-20,4,-0.7,65,0.6,0.0,0.0,Winter,False,1,133,Freezing
1205,2018-01-20,5,-0.3,62,0.6,0.0,0.0,Winter,False,1,79,Freezing
1206,2018-01-20,6,-0.1,60,0.4,0.0,0.0,Winter,False,1,99,Freezing
1207,2018-01-20,7,0.2,60,0.3,0.0,0.0,Winter,False,1,94,Chilly
1208,2018-01-20,8,0.3,63,0.4,0.0,0.0,Winter,False,1,376,Chilly
1209,2018-01-20,9,0.9,63,0.9,0.0,0.0,Winter,False,1,220,Chilly
1210,2018-01-20,10,2.1,60,1.2,0.0,0.0,Winter,False,1,267,Chilly
1211,2018-01-20,11,3.7,59,1.8,0.0,0.0,Winter,False,1,471,Chilly
1212,2018-01-20,12,5.3,55,2.6,0.0,0.0,Winter,False,1,356,Chilly
1213,2018-01-20,13,6.3,55,3.0,0.0,0.0,Winter,False,1,153,Chilly
1214,2018-01-20,14,5.9,61,3.2,0.0,0.0,Winter,False,1,386,Chilly
1215,2018-01-20,15,6.3,55,3.0,0.0,0.0,Winter,False,1,446,Chilly
1216,2018-01-20,16,6.6,42,3.0,0.0,0.0,Winter,False,1,591,Chilly
1217,2018-01-20,17,5.7,53,1.8,0.0,0.0,Winter,False,1,215,Chilly
1218,2018-01-20,18,4.6,55,3.2,0.0,0.0,Winter,False,1,383,Chilly
1219,2018-01-20,19,3.5,66,1.7,0.0,0.0,Winter,False,1,64,Chilly
1220,2018-01-20,20,2.9,66,1.2,0.0,0.0,Winter,False,1,44,Chilly
1221,2018-01-20,21,2.1,48,2.8,0.0,0.0,Winter,False,1,189,Chilly
1222,2018-01-20,22,1.5,48,2.4,0.0,0.0,Winter,False,1,200,Chilly
1223,2018-01-20,23,0.8,53,1.7,0.0,0.0,Winter,False,1,37,Chilly
1224,2018-01-21,0,-0.3,60,1.9,0.0,0.0,Winter,False,1,246,Freezing
1225,2018-01-21,1,-0.8,58,0.4,0.0,0.0,Winter,False,1,215,Freezing
1226,2018-01-21,2,-1.5,63,1.0,0.0,0.0,Winter,False,1,98,Freezing
1227,2018-01-21,3,-2.0,60,0.5,0.0,0.0,Winter,False,1,114,Freezing
1228,2018-01-21,4,-2.3,47,0.7,0.0,0.0,Winter,False,1,64,Freezing
1229,2018-01-21,5,-2.6,49,1.1,0.0,0.0,Winter,False,1,29,Freezing
1230,2018-01-21,6,-3.1,54,1.4,0.0,0.0,Winter,False,1,55,Freezing
1231,2018-01-21,7,-3.2,54,1.2,0.0,0.0,Winter,False,1,11,Freezing
1232,2018-01-21,8,-3.6,53,0.5,0.0,0.0,Winter,False,1,97,Freezing
1233,2018-01-21,9,-3.2,46,0.8,0.0,0.0,Winter,False,1,128,Freezing
1234,2018-01-21,10,-1.3,37,0.8,0.0,0.0,Winter,False,1,201,Freezing
1235,2018-01-21,11,,25,1.0,0.0,0.0,Winter,False,1,193,
1236,2018-01-21,12,3.9,30,1.6,0.0,0.0,Winter,False,1,105,Chilly
1237,2018-01-21,13,4.9,22,2.0,0.0,0.0,Winter,False,1,258,Chilly
1238,2018-01-21,14,,18,1.2,0.0,0.0,Winter,False,1,219,
1239,2018-01-21,15,5.4,20,2.2,0.0,0.0,Winter,False,1,449,Chilly
1240,2018-01-21,16,4.7,17,2.1,0.0,0.0,Winter,False,1,443,Chilly
1241,2018-01-21,17,3.8,20,1.3,0.0,0.0,Winter,False,1,260,Chilly
1242,2018-01-21,18,2.5,24,2.0,0.0,0.0,Winter,False,1,222,Chilly
1243,2018-01-21,19,1.3,25,1.3,0.0,0.0,Winter,False,1,77,Chilly
1244,2018-01-21,20,0.3,27,0.4,0.0,0.0,Winter,False,1,285,Chilly
1245,2018-01-21,21,-0.1,29,0.5,0.0,0.0,Winter,False,1,212,Freezing
1246,2018-01-21,22,-0.3,32,0.7,0.0,0.0,Winter,False,1,278,Freezing
1247,2018-01-21,23,-0.4,32,0.6,0.0,0.0,Winter,False,1,226,Freezing
1248,2018-01-22,0,-0.2,30,0.4,0.0,0.0,Winter,False,1,124,Freezing
1249,2018-01-22,1,-0.2,32,0.7,0.0,0.0,Winter,False,1,111,Freezing
1250,2018-01-22,2,-0.2,33,1.4,0.0,0.0,Winter,False,1,91,Freezing
1251,2018-01-22,3,-0.3,31,0.3,0.0,0.0,Winter,False,1,66,Freezing
1252,2018-01-22,4,0.0,32,0.4,0.0,0.0,Winter,False,1,26,Chilly
1253,2018-01-22,5,0.0,32,0.7,0.0,0.0,Winter,False,1,80,Chilly
1254,2018-01-22,6,0.0,33,0.4,0.0,0.0,Winter,False,1,90,Chilly
1255,2018-01-22,7,-0.4,34,1.0,0.0,0.0,Winter,False,1,407,Freezing
1256,2018-01-22,8,-0.7,32,0.5,0.0,0.0,Winter,False,1,690,Freezing
1257,2018-01-22,9,0.1,33,0.8,0.0,0.0,Winter,False,1,249,Chilly
1258,2018-01-22,10,1.1,31,0.7,0.0,0.0,Winter,False,1,219,Chilly
1259,2018-01-22,11,2.4,27,0.9,0.0,0.0,Winter,False,1,27,Chilly
1260,2018-01-22,12,3.9,28,0.9,0.0,0.0,Winter,False,1,375,Chilly
1261,2018-01-22,13,3.9,33,0.6,0.0,0.0,Winter,False,1,366,Chilly
1262,2018-01-22,14,3.3,73,0.4,0.0,0.0,Winter,False,1,257,Chilly
1263,2018-01-22,15,3.6,69,1.8,0.0,0.0,Winter,False,1,68,Chilly
1264,2018-01-22,16,2.0,87,1.9,0.0,0.0,Winter,False,1,4,Chilly
1265,2018-01-22,17,1.3,93,1.2,0.0,0.2,Winter,False,1,21,Chilly
1266,2018-01-22,18,1.1,96,3.0,3.3,1.0,Winter,False,1,105,Chilly
1267,2018-01-22,19,-0.1,88,3.2,0.0,1.0,Winter,False,1,155,Freezing
1268,2018-01-22,20,,85,2.9,0.0,1.0,Winter,False,1,124,
1269,2018-01-22,21,-1.8,85,2.9,0.0,1.0,Winter,False,1,152,Freezing
1270,2018-01-22,22,-3.2,81,3.9,0.0,1.0,Winter,False,1,132,Freezing
1271,2018-01-22,23,-4.2,79,2.9,0.0,1.0,Winter,False,1,152,Freezing
1272,2018-01-23,0,-5.3,77,3.8,0.0,1.0,Winter,False,1,55,Freezing
1273,2018-01-23,1,-6.0,76,3.1,0.0,1.0,Winter,False,1,140,Freezing
1274,2018-01-23,2,-7.5,65,3.9,0.0,1.0,Winter,False,1,122,Freezing
1275,2018-01-23,3,-8.6,68,3.3,0.0,1.0,Winter,False,1,39,Freezing
1276,2018-01-23,4,-9.5,49,4.3,0.0,1.0,Winter,False,1,57,Freezing
1277,2018-01-23,5,-10.5,46,3.0,0.0,1.0,Winter,False,1,51,Freezing
1278,2018-01-23,6,-11.5,47,3.2,0.0,1.0,Winter,False,1,113,Freezing
1279,2018-01-23,7,-12.5,41,4.5,0.0,1.0,Winter,False,1,140,Freezing
1280,2018-01-23,8,-13.0,41,4.0,0.0,1.0,Winter,False,1,742,Freezing
1281,2018-01-23,9,-13.3,36,3.5,0.0,1.0,Winter,False,1,255,Freezing
1282,2018-01-23,10,-12.1,34,3.5,0.0,1.0,Winter,False,1,184,Freezing
1283,2018-01-23,11,-11.7,27,4.0,0.0,1.0,Winter,False,1,244,Freezing
1284,2018-01-23,12,-11.3,27,3.7,0.0,1.0,Winter,False,1,237,Freezing
1285,2018-01-23,13,-11.0,27,4.0,0.0,1.0,Winter,False,1,200,Freezing
1286,2018-01-23,14,-10.4,30,4.3,0.0,1.0,Winter,False,1,156,Freezing
1287,2018-01-23,15,-9.7,32,3.6,0.0,1.0,Winter,False,1,194,Freezing
1288,2018-01-23,16,-10.1,34,4.3,0.0,1.0,Winter,False,1,201,Freezing
1289,2018-01-23,17,-10.6,38,3.5,0.0,0.9,Winter,False,1,196,Freezing
1290,2018-01-23,18,-11.5,43,2.4,0.0,0.9,Winter,False,1,322,Freezing
1291,2018-01-23,19,-12.0,47,3.2,0.0,0.9,Winter,False,1,246,Freezing
1292,2018-01-23,20,-12.5,52,3.0,0.0,0.9,Winter,False,1,241,Freezing
1293,2018-01-23,21,-13.2,49,4.1,0.0,0.9,Winter,False,1,163,Freezing
1294,2018-01-23,22,-13.9,45,4.0,0.0,0.9,Winter,False,1,82,Freezing
1295,2018-01-23,23,-14.3,38,4.0,0.0,0.9,Winter,False,1,76,Freezing
1296,2018-01-24,0,-14.6,34,3.9,0.0,0.9,Winter,False,1,126,Freezing
1297,2018-01-24,1,-15.0,31,2.5,0.0,0.9,Winter,False,1,102,Freezing
1298,2018-01-24,2,-15.2,32,3.1,0.0,0.9,Winter,False,1,49,Freezing
1299,2018-01-24,3,-15.2,30,3.4,0.0,0.9,Winter,False,1,29,Freezing
1300,2018-01-24,4,-15.4,30,2.5,0.0,0.9,Winter,False,1,19,Freezing
1301,2018-01-24,5,-15.6,29,3.7,0.0,0.9,Winter,False,1,51,Freezing
1302,2018-01-24,6,-15.7,29,2.5,0.0,0.9,Winter,False,1,36,Freezing
